data,pais,variavel,valor
1977-01-01,Spain,"Desemprego (%, total)",5.2
1977-01-01,Spain,"Inflação (%, anual)",24.5380632929205
1977-01-01,Spain,"PIB (%, cresc. anual)",2.83857433385704
1977-01-01,Switzerland,"Câmbio (USD, média)",2.40352499933333
1977-01-01,Switzerland,"Desemprego (%, total)",0.4
1977-01-01,Switzerland,"Inflação (%, anual)",1.29599916278321
1977-01-01,Switzerland,"PIB (%, cresc. anual)",2.43365209836408
1977-01-01,Tunisia,"Câmbio (USD, média)",0.428949999
1977-01-01,Tunisia,"PIB (%, cresc. anual)",3.41109584954947
1977-01-01,United Kingdom,"Câmbio (USD, média)",0.573271999
1977-01-01,United Kingdom,"Desemprego (%, total)",5.8
1977-01-01,United Kingdom,"Inflação (%, anual)",15.8402667458768
1977-01-01,United Kingdom,"Juros (%, depósito)",4.89583333333333
1977-01-01,United Kingdom,"PIB (%, cresc. anual)",2.45775051743912
1977-01-01,United States,"Câmbio (USD, média)",1.0
1977-01-01,United States,"Desemprego (%, total)",7.1
1977-01-01,United States,"Inflação (%, anual)",6.5016839947284
1977-01-01,United States,"PIB (%, cresc. anual)",4.62418651704209
1977-01-01,Uruguay,"Câmbio (USD, média)",0.00464666666666667
1977-01-01,Uruguay,"Inflação (%, anual)",58.1961750215737
1977-01-01,Uruguay,"Juros (%, depósito)",57.2962479288808
1977-01-01,Uruguay,"PIB (%, cresc. anual)",1.45546117847255
1978-01-01,Argentina,"Câmbio (USD, média)",7.95749999999583e-09
1978-01-01,Argentina,"Desemprego (%, total)",2.8
1978-01-01,Argentina,"PIB (%, cresc. anual)",-4.50612480201359
1978-01-01,Australia,"Câmbio (USD, média)",0.873659249
1978-01-01,Australia,"Inflação (%, anual)",8.0049261083744
1978-01-01,Australia,"PIB (%, cresc. anual)",0.893380867343609
1978-01-01,Belgium,"Câmbio (USD, média)",31.4920833323333
1978-01-01,Belgium,"Desemprego (%, total)",7.9
1978-01-01,Belgium,"Inflação (%, anual)",4.47059331592944
1978-01-01,Belgium,"PIB (%, cresc. anual)",2.84189649082269
1978-01-01,Brazil,"Câmbio (USD, média)",7.81974984419137e-12
1978-01-01,Brazil,"Desemprego (%, total)",2.36
1978-01-01,Brazil,"PIB (%, cresc. anual)",4.96989768924738
1978-01-01,Cameroon,"Câmbio (USD, média)",225.655860233957
1978-01-01,Cameroon,"Inflação (%, anual)",12.4630523441787
1978-01-01,Cameroon,"PIB (%, cresc. anual)",22.0030049229664
1978-01-01,Canada,"Câmbio (USD, média)",1.14065917075
1978-01-01,Canada,"Desemprego (%, total)",8.376
1978-01-01,Canada,"Inflação (%, anual)",8.97372335151214
1978-01-01,Canada,"Juros (%, depósito)",8.1875
1978-01-01,Canada,"PIB (%, cresc. anual)",3.73597637206475
1978-01-01,Costa Rica,"Câmbio (USD, média)",8.569999999
1978-01-01,Costa Rica,"Inflação (%, anual)",6.00712709994902
1978-01-01,Costa Rica,"PIB (%, cresc. anual)",6.2676868244256
1978-01-01,Denmark,"Câmbio (USD, média)",5.514624999
1978-01-01,Denmark,"Desemprego (%, total)",7.3
1978-01-01,Denmark,"Inflação (%, anual)",10.2136545710405
1978-01-01,Denmark,"PIB (%, cresc. anual)",2.22630854042809
1978-01-01,Ecuador,"Câmbio (USD, média)",24.999999999
1978-01-01,Ecuador,"Inflação (%, anual)",13.098138583854
1978-01-01,Ecuador,"PIB (%, cresc. anual)",5.70682494457928
1978-01-01,Euro area,"Inflação (%, anual)",7.57369772258264
1978-01-01,Euro area,"PIB (%, cresc. anual)",3.1235356562015
1978-01-01,France,"Câmbio (USD, média)",4.51309999933333
1978-01-01,France,"Desemprego (%, total)",5.27
1978-01-01,France,"Inflação (%, anual)",9.2505584672443
1978-01-01,France,"Juros (%, depósito)",6.5
1978-01-01,France,"PIB (%, cresc. anual)",3.9785437223584
1978-01-01,Germany,"Câmbio (USD, média)",2.00862499916667
1978-01-01,Germany,"Inflação (%, anual)",2.71869696123339
1978-01-01,Germany,"PIB (%, cresc. anual)",3.00849285673846
1978-01-01,Ghana,"Câmbio (USD, média)",0.000176263183812666
1978-01-01,Ghana,"Inflação (%, anual)",73.091666667343
1978-01-01,Ghana,"Juros (%, depósito)",11.5
1978-01-01,Ghana,"PIB (%, cresc. anual)",8.47593560232171
1978-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",70.4920309761581
1978-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",11.7219692041212
1978-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-12.8408566742288
1978-01-01,Japan,"Câmbio (USD, média)",210.441666666
1978-01-01,Japan,"Desemprego (%, total)",2.2
1978-01-01,Japan,"Inflação (%, anual)",4.20956601068681
1978-01-01,Japan,"Juros (%, depósito)",4.19911538461538
1978-01-01,Japan,"PIB (%, cresc. anual)",5.27194150290775
1978-01-01,"Korea, Rep.","Câmbio (USD, média)",484.0
1978-01-01,"Korea, Rep.","Desemprego (%, total)",3.167
1978-01-01,"Korea, Rep.","Inflação (%, anual)",14.4602850195024
1978-01-01,"Korea, Rep.","PIB (%, cresc. anual)",10.9529856954848
1978-01-01,Mexico,"Câmbio (USD, média)",0.0227672833323333
1978-01-01,Mexico,"Inflação (%, anual)",17.4572925678265
1978-01-01,Mexico,"Juros (%, depósito)",10.9716666666667
1978-01-01,Mexico,"PIB (%, cresc. anual)",8.95694232786374
1978-01-01,Morocco,"Câmbio (USD, média)",4.16667083233333
1978-01-01,Morocco,"Inflação (%, anual)",9.7160327495434
1978-01-01,Morocco,"Juros (%, depósito)",4.5
1978-01-01,Morocco,"PIB (%, cresc. anual)",2.23266338830102
1978-01-01,Netherlands,"Câmbio (USD, média)",2.16358333258333
1978-01-01,Netherlands,"Inflação (%, anual)",4.11201196269291
1978-01-01,Netherlands,"PIB (%, cresc. anual)",2.69624696371605
1978-01-01,Poland,"Câmbio (USD, média)",0.000581
1978-01-01,Poland,"Inflação (%, anual)",8.10126582278465
1978-01-01,Portugal,"Câmbio (USD, média)",43.9373333325833
1978-01-01,Portugal,"Desemprego (%, total)",7.89
1978-01-01,Portugal,"Inflação (%, anual)",21.0387723599382
1978-01-01,Portugal,"PIB (%, cresc. anual)",2.81596615285167
1978-01-01,Qatar,"Câmbio (USD, média)",3.876899999
1978-01-01,Qatar,"PIB (%, cresc. anual)",8.86336633706482
1978-01-01,Saudi Arabia,"Câmbio (USD, média)",3.39956166566667
1978-01-01,Saudi Arabia,"Inflação (%, anual)",-1.58360185022085
1978-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-5.21965492828259
1978-01-01,Senegal,"Câmbio (USD, média)",225.655860233957
1978-01-01,Senegal,"Inflação (%, anual)",3.41965105587522
1978-01-01,Senegal,"PIB (%, cresc. anual)",-3.95393126013779
1978-01-01,Spain,"Câmbio (USD, média)",76.6678333328333
1978-01-01,Spain,"Desemprego (%, total)",6.97
1978-01-01,Spain,"Inflação (%, anual)",19.7736704973662
1978-01-01,Spain,"PIB (%, cresc. anual)",1.46300323600586
1978-01-01,Switzerland,"Câmbio (USD, média)",1.78802499925
1978-01-01,Switzerland,"Desemprego (%, total)",0.4
1978-01-01,Switzerland,"Inflação (%, anual)",1.02879289487425
1978-01-01,Switzerland,"PIB (%, cresc. anual)",0.409083533148262
1978-01-01,Tunisia,"Câmbio (USD, média)",0.416170832333333
1978-01-01,Tunisia,"PIB (%, cresc. anual)",6.44047353293125
1978-01-01,United Kingdom,"Câmbio (USD, média)",0.521504582333333
1978-01-01,United Kingdom,"Desemprego (%, total)",5.7
1978-01-01,United Kingdom,"Inflação (%, anual)",8.26314103860768
1978-01-01,United Kingdom,"Juros (%, depósito)",6.08333333333333
1978-01-01,United Kingdom,"PIB (%, cresc. anual)",4.20426053348004
1978-01-01,United States,"Câmbio (USD, média)",1.0
1978-01-01,United States,"Desemprego (%, total)",6.1
1978-01-01,United States,"Inflação (%, anual)",7.63096383885606
1978-01-01,United States,"PIB (%, cresc. anual)",5.53520647829761
1978-01-01,Uruguay,"Câmbio (USD, média)",0.00602333333333333
1978-01-01,Uruguay,"Inflação (%, anual)",44.5483436672392
1978-01-01,Uruguay,"Juros (%, depósito)",76.5871465647393
1978-01-01,Uruguay,"PIB (%, cresc. anual)",5.37398534767648
1979-01-01,Argentina,"Câmbio (USD, média)",1.31696666666408e-08
1979-01-01,Argentina,"Desemprego (%, total)",2.0
1979-01-01,Argentina,"PIB (%, cresc. anual)",10.2227634638681
1979-01-01,Australia,"Câmbio (USD, média)",0.894640915666667
1979-01-01,Australia,"Desemprego (%, total)",6.265
1979-01-01,Australia,"Inflação (%, anual)",9.12200684150515
1979-01-01,Australia,"PIB (%, cresc. anual)",4.05042480931625
1979-01-01,Belgium,"Câmbio (USD, média)",29.3186666656667
1979-01-01,Belgium,"Desemprego (%, total)",6.96
1979-01-01,Belgium,"Inflação (%, anual)",4.46908394900479
1979-01-01,Belgium,"PIB (%, cresc. anual)",2.34107295556814
1979-01-01,Brazil,"Câmbio (USD, média)",1.1660690720063e-11
1979-01-01,Brazil,"Desemprego (%, total)",2.76
1979-01-01,Brazil,"PIB (%, cresc. anual)",6.7595601220408
1979-01-01,Cameroon,"Câmbio (USD, média)",212.721644262377
1979-01-01,Cameroon,"Inflação (%, anual)",6.58061081902716
1979-01-01,Cameroon,"PIB (%, cresc. anual)",6.03511877346806
1979-01-01,Canada,"Câmbio (USD, média)",1.17142449583333
1979-01-01,Canada,"Desemprego (%, total)",7.525
1979-01-01,Canada,"Inflação (%, anual)",9.14467697907181
1979-01-01,Canada,"Juros (%, depósito)",11.3125
1979-01-01,Canada,"PIB (%, cresc. anual)",3.72519941490059
1979-01-01,Costa Rica,"Câmbio (USD, média)",8.569999999
1979-01-01,Costa Rica,"Inflação (%, anual)",9.18841043700977
1979-01-01,Costa Rica,"PIB (%, cresc. anual)",4.93912395498313
1979-01-01,Denmark,"Câmbio (USD, média)",5.26095833233333
1979-01-01,Denmark,"Desemprego (%, total)",6.1
1979-01-01,Denmark,"Inflação (%, anual)",9.61105037907122
1979-01-01,Denmark,"PIB (%, cresc. anual)",3.86911148264211
1979-01-01,Ecuador,"Câmbio (USD, média)",24.999999999
1979-01-01,Ecuador,"Inflação (%, anual)",10.1171908690016
1979-01-01,Ecuador,"PIB (%, cresc. anual)",3.73404840122309
1979-01-01,Euro area,"Inflação (%, anual)",8.46533490414879
1979-01-01,Euro area,"PIB (%, cresc. anual)",3.87348458262589
1979-01-01,France,"Câmbio (USD, média)",4.25441666608333
1979-01-01,France,"Desemprego (%, total)",6.03
1979-01-01,France,"Inflação (%, anual)",10.6467341716664
1979-01-01,France,"Juros (%, depósito)",6.5
1979-01-01,France,"PIB (%, cresc. anual)",3.54998915669242
1979-01-01,Germany,"Câmbio (USD, média)",1.8328833325
1979-01-01,Germany,"Inflação (%, anual)",4.04362006473399
1979-01-01,Germany,"PIB (%, cresc. anual)",4.15036334066737
1979-01-01,Ghana,"Câmbio (USD, média)",0.000274852150537634
1979-01-01,Ghana,"Inflação (%, anual)",54.4412883345616
1979-01-01,Ghana,"Juros (%, depósito)",11.5
1979-01-01,Ghana,"PIB (%, cresc. anual)",-2.51494141959301
1979-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",70.4920309761581
1979-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",10.4872367273486
1979-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-12.020760254792
1979-01-01,Japan,"Câmbio (USD, média)",219.139999999333
1979-01-01,Japan,"Desemprego (%, total)",2.1
1979-01-01,Japan,"Inflação (%, anual)",3.70185092546269
1979-01-01,Japan,"Juros (%, depósito)",5.17565384615384
1979-01-01,Japan,"PIB (%, cresc. anual)",5.48404183248661
1979-01-01,"Korea, Rep.","Câmbio (USD, média)",484.0
1979-01-01,"Korea, Rep.","Desemprego (%, total)",3.812
1979-01-01,"Korea, Rep.","Inflação (%, anual)",18.3234963421791
1979-01-01,"Korea, Rep.","PIB (%, cresc. anual)",8.67122670709715
1979-01-01,Mexico,"Câmbio (USD, média)",0.0228053833323333
1979-01-01,Mexico,"Inflação (%, anual)",18.1912462987643
1979-01-01,Mexico,"Juros (%, depósito)",15.5691666666667
1979-01-01,Mexico,"PIB (%, cresc. anual)",9.69817013704164
1979-01-01,Morocco,"Câmbio (USD, média)",3.89913416566667
1979-01-01,Morocco,"Inflação (%, anual)",8.33136541815462
1979-01-01,Morocco,"Juros (%, depósito)",4.5
1979-01-01,Morocco,"PIB (%, cresc. anual)",4.79378720509555
1979-01-01,Netherlands,"Câmbio (USD, média)",2.00599166575
1979-01-01,Netherlands,"Desemprego (%, total)",6.16
1979-01-01,Netherlands,"Inflação (%, anual)",4.19929990168348
1979-01-01,Netherlands,"PIB (%, cresc. anual)",2.01416612801977
1979-01-01,Poland,"Câmbio (USD, média)",0.00332
1979-01-01,Poland,"Inflação (%, anual)",7.02576112412187
1979-01-01,Portugal,"Câmbio (USD, média)",48.9234666656667
1979-01-01,Portugal,"Desemprego (%, total)",7.94
1979-01-01,Portugal,"Inflação (%, anual)",21.8992248062015
1979-01-01,Portugal,"PIB (%, cresc. anual)",5.63893782270115
1979-01-01,Qatar,"Câmbio (USD, média)",3.773324999
1979-01-01,Qatar,"Juros (%, depósito)",5.0
1979-01-01,Qatar,"PIB (%, cresc. anual)",5.22773573913453
1979-01-01,Saudi Arabia,"Câmbio (USD, média)",3.36083666566667
1979-01-01,Saudi Arabia,"Inflação (%, anual)",1.08156690288337
1979-01-01,Saudi Arabia,"PIB (%, cresc. anual)",11.9193608749781
1979-01-01,Senegal,"Câmbio (USD, média)",212.721644262377
1979-01-01,Senegal,"Inflação (%, anual)",9.65335985257029
1979-01-01,Senegal,"PIB (%, cresc. anual)",7.00168561322543
1979-01-01,Spain,"Câmbio (USD, média)",67.1249999995833
1979-01-01,Spain,"Desemprego (%, total)",8.61
1979-01-01,Spain,"Inflação (%, anual)",15.6602355971772
1979-01-01,Spain,"PIB (%, cresc. anual)",0.0415465146293599
1979-01-01,Switzerland,"Câmbio (USD, média)",1.66272499908333
1979-01-01,Switzerland,"Desemprego (%, total)",0.4
1979-01-01,Switzerland,"Inflação (%, anual)",3.64764010558785
1979-01-01,Switzerland,"PIB (%, cresc. anual)",2.49151236138555
1979-01-01,Tunisia,"Câmbio (USD, média)",0.406462499
1979-01-01,Tunisia,"PIB (%, cresc. anual)",6.56752117644017
1979-01-01,United Kingdom,"Câmbio (USD, média)",0.472181165666667
1979-01-01,United Kingdom,"Desemprego (%, total)",5.3
1979-01-01,United Kingdom,"Inflação (%, anual)",13.4212799774012
1979-01-01,United Kingdom,"Juros (%, depósito)",11.7083333333333
1979-01-01,United Kingdom,"PIB (%, cresc. anual)",3.74901659373039
1979-01-01,United States,"Câmbio (USD, média)",1.0
1979-01-01,United States,"Desemprego (%, total)",5.8
1979-01-01,United States,"Inflação (%, anual)",11.2544711292794
1979-01-01,United States,"PIB (%, cresc. anual)",3.16598822881279
1979-01-01,Uruguay,"Câmbio (USD, média)",0.00783833333333333
1979-01-01,Uruguay,"Inflação (%, anual)",66.8442861850437
1979-01-01,Uruguay,"Juros (%, depósito)",67.5784711767637
1979-01-01,Uruguay,"PIB (%, cresc. anual)",6.1991167323612
1980-01-01,Argentina,"Câmbio (USD, média)",1.83715833333225e-08
1980-01-01,Argentina,"Desemprego (%, total)",2.3
1980-01-01,Argentina,"PIB (%, cresc. anual)",1.51878394990179
1980-01-01,Australia,"Câmbio (USD, média)",0.878244332333333
1980-01-01,Australia,"Desemprego (%, total)",6.105
1980-01-01,Australia,"Inflação (%, anual)",10.1358411703239
1980-01-01,Australia,"PIB (%, cresc. anual)",3.03569765637125
1980-01-01,Belgium,"Câmbio (USD, média)",29.24166666575
1980-01-01,Belgium,"Desemprego (%, total)",9.1
1980-01-01,Belgium,"Inflação (%, anual)",6.64868829655356
1980-01-01,Belgium,"PIB (%, cresc. anual)",4.44405387639348
1980-01-01,Brazil,"Câmbio (USD, média)",2.28123189244443e-11
1980-01-01,Brazil,"PIB (%, cresc. anual)",9.19999999999976
1980-01-01,Cameroon,"Câmbio (USD, média)",211.279555414705
1980-01-01,Cameroon,"Inflação (%, anual)",9.55175427642866
1980-01-01,Cameroon,"PIB (%, cresc. anual)",-1.9652916680455
1980-01-01,Canada,"Câmbio (USD, média)",1.16922686666667
1980-01-01,Canada,"Desemprego (%, total)",7.537
1980-01-01,Canada,"Inflação (%, anual)",10.1292205085453
1980-01-01,Canada,"Juros (%, depósito)",11.5208333333333
1980-01-01,Canada,"PIB (%, cresc. anual)",2.17719916021221
1980-01-01,Costa Rica,"Câmbio (USD, média)",8.56999999908333
1980-01-01,Costa Rica,"Inflação (%, anual)",18.135170796071
1980-01-01,Costa Rica,"PIB (%, cresc. anual)",0.751895403326316
1980-01-01,Denmark,"Câmbio (USD, média)",5.63594166566667
1980-01-01,Denmark,"Desemprego (%, total)",7.0
1980-01-01,Denmark,"Inflação (%, anual)",12.3053240760182
1980-01-01,Denmark,"PIB (%, cresc. anual)",-0.482986336653326
1980-01-01,Ecuador,"Câmbio (USD, média)",24.999999999
1980-01-01,Ecuador,"Inflação (%, anual)",11.9092893836134
1980-01-01,Ecuador,"PIB (%, cresc. anual)",3.70868296886211
1980-01-01,Euro area,"Inflação (%, anual)",13.5400697127799
1980-01-01,Euro area,"PIB (%, cresc. anual)",2.15931354865691
1980-01-01,France,"Câmbio (USD, média)",4.22557499908333
1980-01-01,France,"Desemprego (%, total)",6.42
1980-01-01,France,"Inflação (%, anual)",13.5625788483016
1980-01-01,France,"Juros (%, depósito)",7.25
1980-01-01,France,"PIB (%, cresc. anual)",1.57874525990584
1980-01-01,Germany,"Câmbio (USD, média)",1.81766666583333
1980-01-01,Germany,"Inflação (%, anual)",5.44105754460347
1980-01-01,Germany,"PIB (%, cresc. anual)",1.40882863572145
1980-01-01,Ghana,"Câmbio (USD, média)",0.000274852150537634
1980-01-01,Ghana,"Inflação (%, anual)",50.0701393436364
1980-01-01,Ghana,"Juros (%, depósito)",11.5
1980-01-01,Ghana,"PIB (%, cresc. anual)",0.471695943172108
1980-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",70.631848089676
1980-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",20.6439144373798
1980-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-21.5996493516923
1980-01-01,Japan,"Câmbio (USD, média)",226.740833332833
1980-01-01,Japan,"Desemprego (%, total)",2.0
1980-01-01,Japan,"Inflação (%, anual)",7.77858176555718
1980-01-01,Japan,"Juros (%, depósito)",8.59353846153846
1980-01-01,Japan,"PIB (%, cresc. anual)",2.817591207616
1980-01-01,"Korea, Rep.","Câmbio (USD, média)",607.716666666667
1980-01-01,"Korea, Rep.","Desemprego (%, total)",5.196
1980-01-01,"Korea, Rep.","Inflação (%, anual)",28.6976086362017
1980-01-01,"Korea, Rep.","PIB (%, cresc. anual)",-1.64568764044438
1980-01-01,Mexico,"Câmbio (USD, média)",0.0229510083323333
1980-01-01,Mexico,"Inflação (%, anual)",26.3516513562834
1980-01-01,Mexico,"Juros (%, depósito)",22.4158333333333
1980-01-01,Mexico,"PIB (%, cresc. anual)",8.75662242586299
1980-01-01,Morocco,"Câmbio (USD, média)",3.93664583233333
1980-01-01,Morocco,"Inflação (%, anual)",9.40837947437956
1980-01-01,Morocco,"Juros (%, depósito)",4.875
1980-01-01,Morocco,"PIB (%, cresc. anual)",3.64216481331354
1980-01-01,Netherlands,"Câmbio (USD, média)",1.98811666591667
1980-01-01,Netherlands,"Inflação (%, anual)",6.51345545521797
1980-01-01,Netherlands,"PIB (%, cresc. anual)",1.34191413595499
1980-01-01,Poland,"Câmbio (USD, média)",0.00442166666666667
1980-01-01,Poland,"Inflação (%, anual)",9.68271334792129
1980-01-01,Portugal,"Câmbio (USD, média)",50.0621333323333
1980-01-01,Portugal,"Inflação (%, anual)",15.8674803836094
1980-01-01,Portugal,"PIB (%, cresc. anual)",4.58933992368382
1980-01-01,Qatar,"Câmbio (USD, média)",3.65696666566667
1980-01-01,Qatar,"Inflação (%, anual)",6.79999999900022
1980-01-01,Qatar,"Juros (%, depósito)",6.0
1980-01-01,Qatar,"PIB (%, cresc. anual)",-1.0164217797326
1980-01-01,Saudi Arabia,"Câmbio (USD, média)",3.32674166566667
1980-01-01,Saudi Arabia,"Inflação (%, anual)",4.16926655363289
1980-01-01,Saudi Arabia,"PIB (%, cresc. anual)",5.6525100846283
1980-01-01,Senegal,"Câmbio (USD, média)",211.279555414705
1980-01-01,Senegal,"Inflação (%, anual)",8.72902766072327
1980-01-01,Senegal,"PIB (%, cresc. anual)",3.98776197168547
1980-01-01,Spain,"Câmbio (USD, média)",71.7019166659167
1980-01-01,Spain,"Desemprego (%, total)",11.4
1980-01-01,Spain,"Inflação (%, anual)",15.5619020957245
1980-01-01,Spain,"PIB (%, cresc. anual)",2.20872810729247
1980-01-01,Switzerland,"Câmbio (USD, média)",1.67570833258333
1980-01-01,Switzerland,"Desemprego (%, total)",0.2
1980-01-01,Switzerland,"Inflação (%, anual)",4.02250084839003
1980-01-01,Switzerland,"PIB (%, cresc. anual)",4.6019773638462
1980-01-01,Tunisia,"Câmbio (USD, média)",0.404954165666667
1980-01-01,Tunisia,"PIB (%, cresc. anual)",7.41873959497985
1980-01-01,United Kingdom,"Câmbio (USD, média)",0.430294999
1980-01-01,United Kingdom,"Desemprego (%, total)",6.8
1980-01-01,United Kingdom,"Inflação (%, anual)",17.9659242656857
1980-01-01,United Kingdom,"Juros (%, depósito)",14.125
1980-01-01,United Kingdom,"PIB (%, cresc. anual)",-2.03136782004715
1980-01-01,United States,"Câmbio (USD, média)",1.0
1980-01-01,United States,"Desemprego (%, total)",7.1
1980-01-01,United States,"Inflação (%, anual)",13.5492019749685
1980-01-01,United States,"PIB (%, cresc. anual)",-0.256775732470302
1980-01-01,Uruguay,"Câmbio (USD, média)",0.0090725
1980-01-01,Uruguay,"Desemprego (%, total)",7.3
1980-01-01,Uruguay,"Inflação (%, anual)",63.4758304314673
1980-01-01,Uruguay,"Juros (%, depósito)",80.5284420469787
1980-01-01,Uruguay,"PIB (%, cresc. anual)",5.84340090113461
1981-01-01,Argentina,"Câmbio (USD, média)",4.40269166666725e-08
1981-01-01,Argentina,"Desemprego (%, total)",4.5
1981-01-01,Argentina,"PIB (%, cresc. anual)",-5.18978914135593
1981-01-01,Australia,"Câmbio (USD, média)",0.870214582333333
1981-01-01,Australia,"Desemprego (%, total)",5.784
1981-01-01,Australia,"Inflação (%, anual)",9.48766603415561
1981-01-01,Australia,"Juros (%, depósito)",13.6245762711864
1981-01-01,Australia,"PIB (%, cresc. anual)",3.33986584500624
1981-01-01,Belgium,"Câmbio (USD, média)",37.1292499991667
1981-01-01,Belgium,"Desemprego (%, total)",11.35
1981-01-01,Belgium,"Inflação (%, anual)",7.62748656814276
1981-01-01,Belgium,"PIB (%, cresc. anual)",-0.279283279362133
1981-01-01,Brazil,"Câmbio (USD, média)",4.03001093531326e-11
1981-01-01,Brazil,"Desemprego (%, total)",3.99
1981-01-01,Brazil,"Inflação (%, anual)",101.725072957927
1981-01-01,Brazil,"PIB (%, cresc. anual)",-4.24999999999956
1981-01-01,Cameroon,"Câmbio (USD, média)",271.731452550327
1981-01-01,Cameroon,"Inflação (%, anual)",10.7275000000004
1981-01-01,Cameroon,"PIB (%, cresc. anual)",17.0826822487652
1981-01-01,Canada,"Câmbio (USD, média)",1.19890312083333
1981-01-01,Canada,"Desemprego (%, total)",7.607
1981-01-01,Canada,"Inflação (%, anual)",12.4716124148372
1981-01-01,Canada,"Juros (%, depósito)",15.9583333333333
1981-01-01,Canada,"PIB (%, cresc. anual)",3.41506525537372
1981-01-01,Costa Rica,"Câmbio (USD, média)",21.7633333325
1981-01-01,Costa Rica,"Inflação (%, anual)",37.0563415239514
1981-01-01,Costa Rica,"PIB (%, cresc. anual)",-2.26165550729665
1981-01-01,Denmark,"Câmbio (USD, média)",7.12336666566667
1981-01-01,Denmark,"Desemprego (%, total)",9.2
1981-01-01,Denmark,"Inflação (%, anual)",11.7673874344181
1981-01-01,Denmark,"PIB (%, cresc. anual)",-0.666124155581699
1981-01-01,Ecuador,"Câmbio (USD, média)",24.999999999
1981-01-01,Ecuador,"Inflação (%, anual)",14.0479686718868
1981-01-01,Ecuador,"PIB (%, cresc. anual)",5.61286411959034
1981-01-01,Euro area,"Inflação (%, anual)",11.5097558377123
1981-01-01,Euro area,"PIB (%, cresc. anual)",0.523852204974389
1981-01-01,France,"Câmbio (USD, média)",5.43460833258333
1981-01-01,France,"Desemprego (%, total)",7.54
1981-01-01,France,"Inflação (%, anual)",13.3144055680071
1981-01-01,France,"Juros (%, depósito)",7.75
1981-01-01,France,"PIB (%, cresc. anual)",1.06901983853727
1981-01-01,Germany,"Câmbio (USD, média)",2.25999999908333
1981-01-01,Germany,"Inflação (%, anual)",6.34424277746325
1981-01-01,Germany,"PIB (%, cresc. anual)",0.529240556536067
1981-01-01,Ghana,"Câmbio (USD, média)",0.000274852150537634
1981-01-01,Ghana,"Inflação (%, anual)",116.503603996541
1981-01-01,Ghana,"Juros (%, depósito)",11.5
1981-01-01,Ghana,"PIB (%, cresc. anual)",-3.50306694696705
1981-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",78.3468453777361
1981-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",24.2035897624486
1981-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-5.69678723333877
1981-01-01,Japan,"Câmbio (USD, média)",220.53583333275
1981-01-01,Japan,"Desemprego (%, total)",2.2
1981-01-01,Japan,"Inflação (%, anual)",4.91216291820523
1981-01-01,Japan,"Juros (%, depósito)",6.93342307692307
1981-01-01,Japan,"PIB (%, cresc. anual)",4.26062449346863
1981-01-01,"Korea, Rep.","Câmbio (USD, média)",681.028333333333
1981-01-01,"Korea, Rep.","Desemprego (%, total)",4.507
1981-01-01,"Korea, Rep.","Inflação (%, anual)",21.351640254
1981-01-01,"Korea, Rep.","PIB (%, cresc. anual)",7.24617628510612
1981-01-01,Mexico,"Câmbio (USD, média)",0.0245145999990833
1981-01-01,Mexico,"Inflação (%, anual)",27.9337625982399
1981-01-01,Mexico,"Juros (%, depósito)",28.1016666666667
1981-01-01,Mexico,"PIB (%, cresc. anual)",9.58584115454994
1981-01-01,Morocco,"Câmbio (USD, média)",5.17229583233333
1981-01-01,Morocco,"Inflação (%, anual)",12.4925283921001
1981-01-01,Morocco,"Juros (%, depósito)",6.0
1981-01-01,Morocco,"PIB (%, cresc. anual)",-1.74343493044331
1981-01-01,Netherlands,"Câmbio (USD, média)",2.49519999908333
1981-01-01,Netherlands,"Desemprego (%, total)",7.92
1981-01-01,Netherlands,"Inflação (%, anual)",6.73892655204782
1981-01-01,Netherlands,"PIB (%, cresc. anual)",-0.783611707416071
1981-01-01,Poland,"Câmbio (USD, média)",0.00511525
1981-01-01,Poland,"Inflação (%, anual)",19.1271820448877
1981-01-01,Portugal,"Câmbio (USD, média)",61.54637499925
1981-01-01,Portugal,"Inflação (%, anual)",19.0404107466915
1981-01-01,Portugal,"PIB (%, cresc. anual)",1.61810421541844
1981-01-01,Qatar,"Câmbio (USD, média)",3.639999999
1981-01-01,Qatar,"Inflação (%, anual)",8.5205992510162
1981-01-01,Qatar,"Juros (%, depósito)",6.0
1981-01-01,Qatar,"PIB (%, cresc. anual)",0.900972100868614
1981-01-01,Saudi Arabia,"Câmbio (USD, média)",3.38250833258333
1981-01-01,Saudi Arabia,"Inflação (%, anual)",2.79898218829486
1981-01-01,Saudi Arabia,"PIB (%, cresc. anual)",1.94292904304285
1981-01-01,Senegal,"Câmbio (USD, média)",271.731452550327
